iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2012 2 14 0 -999 -999 -999 -999 -999 6.6718 73.8448 6.0052 99.8253 0.0000 142.7037 -999 260.3766 -999 -999 -999 -999 -999 -999 -999
2012 2 15 0 -999 -999 -999 -999 -999 6.5605 69.1430 6.4824 99.9000 0.0000 105.1143 -999 256.3846 -999 -999 -999 -999 -999 -999 -999
2012 2 16 0 -999 -999 -999 -999 -999 6.4531 68.3324 6.4430 99.9590 0.0000 55.9091 -999 249.9301 -999 -999 -999 -999 -999 -999 -999
2012 2 17 0 -999 -999 -999 -999 -999 6.3495 71.3414 5.8870 100.0022 0.0000 0.0000 -999 244.9418 -999 -999 -999 -999 -999 -999 -999
2012 2 18 0 -999 -999 -999 -999 -999 6.2458 74.4944 5.3310 100.0455 0.0000 0.0000 -999 242.9356 -999 -999 -999 -999 -999 -999 -999
2012 2 19 0 -999 -999 -999 -999 -999 6.1680 76.6104 5.0540 100.0805 0.0000 0.0000 -999 242.4453 -999 -999 -999 -999 -999 -999 -999
2012 2 20 0 -999 -999 -999 -999 -999 6.1160 77.5768 5.0560 100.1074 0.0000 0.0000 -999 244.2816 -999 -999 -999 -999 -999 -999 -999
2012 2 21 0 -999 -999 -999 -999 -999 6.0639 78.5435 5.0580 100.1343 0.0000 0.0000 -999 250.8501 -999 -999 -999 -999 -999 -999 -999
2012 2 22 0 -999 -999 -999 -999 -999 6.0382 77.9600 5.1688 100.1299 0.0000 0.0000 -999 259.8242 -999 -999 -999 -999 -999 -999 -999
2012 2 23 0 -999 -999 -999 -999 -999 6.0388 75.8633 5.3884 100.0942 0.0000 0.0000 -999 270.6077 -999 -999 -999 -999 -999 -999 -999
2012 3 0 0 -999 -999 -999 -999 -999 6.0394 73.8148 5.6079 100.0586 0.0000 0.0000 -999 285.0716 -999 -999 -999 -999 -999 -999 -999
2012 3 1 0 -999 -999 -999 -999 -999 6.7463 75.0717 6.0319 99.9603 0.3920 0.0000 -999 301.4063 -999 -999 -999 -999 -999 -999 -999
2012 3 2 0 -999 -999 -999 -999 -999 8.1595 79.2017 6.6605 99.7994 0.3920 0.0000 -999 316.4706 -999 -999 -999 -999 -999 -999 -999
2012 3 3 0 -999 -999 -999 -999 -999 9.5727 82.8373 7.2890 99.6385 0.3920 0.0000 -999 328.9508 -999 -999 -999 -999 -999 -999 -999
2012 3 4 0 -999 -999 -999 -999 -999 10.6318 86.5683 8.0181 99.4548 1.4418 0.0000 -999 340.1175 -999 -999 -999 -999 -999 -999 -999
2012 3 5 0 -999 -999 -999 -999 -999 11.3368 90.1971 8.8479 99.2484 1.4418 0.0000 -999 349.5066 -999 -999 -999 -999 -999 -999 -999
2012 3 6 0 -999 -999 -999 -999 -999 12.0418 93.1645 9.6777 99.0420 1.4418 0.0000 -999 355.2803 -999 -999 -999 -999 -999 -999 -999
2012 3 7 0 -999 -999 -999 -999 -999 12.4721 94.1482 10.3844 98.8992 0.3801 0.0000 -999 359.2161 -999 -999 -999 -999 -999 -999 -999
2012 3 8 0 -999 -999 -999 -999 -999 12.6277 93.5356 10.9680 98.8202 0.3801 0.0000 -999 362.5836 -999 -999 -999 -999 -999 -999 -999
2012 3 9 0 -999 -999 -999 -999 -999 12.7832 92.8438 11.5516 98.7411 0.3801 2.5684 -999 364.7953 -999 -999 -999 -999 -999 -999 -999
2012 3 10 0 -999 -999 -999 -999 -999 13.0845 92.8940 11.7649 98.6904 1.5490 4.9577 -999 366.4193 -999 -999 -999 -999 -999 -999 -999
2012 3 11 0 -999 -999 -999 -999 -999 13.5314 93.7473 11.6080 98.6681 1.5490 10.0675 -999 363.3889 -999 -999 -999 -999 -999 -999 -999
2012 3 12 0 -999 -999 -999 -999 -999 13.9784 94.6095 11.4511 98.6457 1.5490 20.7105 -999 350.8919 -999 -999 -999 -999 -999 -999 -999
2012 3 13 0 -999 -999 -999 -999 -999 13.4397 93.7014 10.5672 98.7015 0.3426 34.1663 -999 333.5827 -999 -999 -999 -999 -999 -999 -999
2012 3 14 0 -999 -999 -999 -999 -999 11.9154 89.7148 8.9563 98.8354 0.3426 41.0314 -999 313.8374 -999 -999 -999 -999 -999 -999 -999
2012 3 15 0 -999 -999 -999 -999 -999 10.3911 83.6469 7.3453 98.9694 0.3426 34.4917 -999 289.1376 -999 -999 -999 -999 -999 -999 -999
2012 3 16 0 -999 -999 -999 -999 -999 9.5473 78.4491 6.1990 99.1168 0.0000 21.1379 -999 261.9191 -999 -999 -999 -999 -999 -999 -999
2012 3 17 0 -999 -999 -999 -999 -999 9.3840 75.6633 5.5171 99.2776 0.0000 0.0000 -999 241.5051 -999 -999 -999 -999 -999 -999 -999
2012 3 18 0 -999 -999 -999 -999 -999 9.2207 72.4175 4.8353 99.4384 0.0000 0.0000 -999 234.9307 -999 -999 -999 -999 -999 -999 -999
2012 3 19 0 -999 -999 -999 -999 -999 9.0311 69.7964 4.5299 99.5619 0.0000 0.0000 -999 235.3914 -999 -999 -999 -999 -999 -999 -999
2012 3 20 0 -999 -999 -999 -999 -999 8.8153 68.1811 4.6011 99.6481 0.0000 0.0000 -999 236.5365 -999 -999 -999 -999 -999 -999 -999
2012 3 21 0 -999 -999 -999 -999 -999 8.5995 66.5780 4.6722 99.7343 0.0000 0.0000 -999 239.0735 -999 -999 -999 -999 -999 -999 -999
2012 3 22 0 -999 -999 -999 -999 -999 8.5273 65.2638 4.8830 99.8032 0.0000 0.0000 -999 242.3180 -999 -999 -999 -999 -999 -999 -999
2012 3 23 0 -999 -999 -999 -999 -999 8.5987 64.2418 5.2335 99.8548 0.0000 0.0000 -999 244.5965 -999 -999 -999 -999 -999 -999 -999
2012 4 0 0 -999 -999 -999 -999 -999 8.6700 63.2360 5.5840 99.9064 0.0000 0.0000 -999 244.9101 -999 -999 -999 -999 -999 -999 -999
2012 4 1 0 -999 -999 -999 -999 -999 8.6897 63.8140 5.6106 99.9891 0.0000 0.0000 -999 244.2249 -999 -999 -999 -999 -999 -999 -999
2012 4 2 0 -999 -999 -999 -999 -999 8.6578 66.0145 5.3133 100.1027 0.0000 0.0000 -999 243.2054 -999 -999 -999 -999 -999 -999 -999
2012 4 3 0 -999 -999 -999 -999 -999 8.6259 68.2843 5.0159 100.2163 0.0000 0.0000 -999 241.5062 -999 -999 -999 -999 -999 -999 -999
2012 4 4 0 -999 -999 -999 -999 -999 8.5029 69.2011 4.8118 100.3263 0.0000 0.0000 -999 239.4615 -999 -999 -999 -999 -999 -999 -999
2012 4 5 0 -999 -999 -999 -999 -999 8.2889 68.7012 4.7010 100.4327 0.0000 0.0000 -999 238.0990 -999 -999 -999 -999 -999 -999 -999
2012 4 6 0 -999 -999 -999 -999 -999 8.0748 68.1874 4.5902 100.5390 0.0000 0.0000 -999 238.1243 -999 -999 -999 -999 -999 -999 -999
2012 4 7 0 -999 -999 -999 -999 -999 7.7990 68.1358 4.5124 100.6347 0.0000 0.0000 -999 238.8551 -999 -999 -999 -999 -999 -999 -999
2012 4 8 0 -999 -999 -999 -999 -999 7.4613 68.5586 4.4676 100.7199 0.0000 0.0000 -999 240.6879 -999 -999 -999 -999 -999 -999 -999
2012 4 9 0 -999 -999 -999 -999 -999 7.1237 68.9838 4.4228 100.8050 0.0000 54.5160 -999 244.7623 -999 -999 -999 -999 -999 -999 -999
2012 4 10 0 -999 -999 -999 -999 -999 6.8727 69.2560 4.7959 100.8507 0.0000 102.5174 -999 249.9762 -999 -999 -999 -999 -999 -999 -999
2012 4 11 0 -999 -999 -999 -999 -999 6.7084 69.2302 5.5870 100.8568 0.0000 132.6391 -999 257.4527 -999 -999 -999 -999 -999 -999 -999
2012 4 12 0 -999 -999 -999 -999 -999 6.5441 69.0321 6.3781 100.8630 0.0000 126.3958 -999 269.5309 -999 -999 -999 -999 -999 -999 -999
2012 4 13 0 -999 -999 -999 -999 -999 6.7301 69.6137 6.9307 100.8027 0.0747 101.6668 -999 283.9484 -999 -999 -999 -999 -999 -999 -999
